5/24/1961,,74,52,0,0,0
5/25/1961,,72,53,0,0,0
5/26/1961,,73,57,0,0,0
5/27/1961,,72,52,0,0,0
5/28/1961,,71,56,0,0,0
5/29/1961,,72,49,0,0,0
5/30/1961,,75,47,0,0,0
5/31/1961,,71,58,0,0,0
6/1/1961,,69,51,0,0,0
6/2/1961,,73,49,0,0,0
6/3/1961,,75,52,0,0,0
6/4/1961,,74,57,0,0,0
6/5/1961,,73,58,0,0,0
6/6/1961,,78,58,0,0,0
6/7/1961,,77,57,0,0,0
6/8/1961,,70,59,0,0,0
6/9/1961,,75,58,0,0,0
6/10/1961,,73,56,0,0,0
6/11/1961,,79,58,0,0,0
6/12/1961,,75,57,0,0,0
6/13/1961,,82,57,0,0,0
6/14/1961,,84,55,0,0,0
6/15/1961,,91,58,0,0,0
6/16/1961,,82,59,0,0,0
6/17/1961,,82,55,0,0,0
6/18/1961,,87,56,0,0,0
6/19/1961,,87,57,0,0,0
6/20/1961,,81,56,0,0,0
6/21/1961,,,58,0,0,0
6/22/1961,,82,57,0,0,0
6/23/1961,,90,58,0,0,0
6/24/1961,,91,60,0,0,0
6/25/1961,,93,60,0,0,0
6/26/1961,,92,57,0,0,0
6/27/1961,,92,57,0,0,0
6/28/1961,,97,59,0,0,0
6/29/1961,,95,57,0,0,0
6/30/1961,,95,53,0,0,0
7/1/1961,,88,57,0,0,0
7/2/1961,,79,61,0,0,0
7/3/1961,,79,61,0,0,0
7/4/1961,,80,60,0,0,0
7/5/1961,,81,60,0,0,0
7/6/1961,,87,56,0,0,0
7/7/1961,,90,56,0,0,0
7/8/1961,,97,62,0,0,0
7/9/1961,,91,66,0,0,0
7/10/1961,,90,56,0,0,0
7/11/1961,,89,64,0,0,0
7/12/1961,,81,64,0,0,0
7/13/1961,,87,63,0,0,0
7/14/1961,,88,62,0,0,0
7/15/1961,,88,62,0,0,0
7/16/1961,,85,61,0,0,0
7/17/1961,,85,65,0,0,0
7/18/1961,,89,64,0,0,0
7/19/1961,,93,65,0,0,0
7/20/1961,,87,65,0,0,0
7/21/1961,,78,61,0,0,0
7/22/1961,,79,63,0,0,0
7/23/1961,,84,64,0,0,0
7/24/1961,,85,63,0,0,0
7/25/1961,,85,64,0,0,0
7/26/1961,,86,64,0,0,0
7/27/1961,,87,63,0,0,0
7/28/1961,,83,66,0,0,0
7/29/1961,,79,65,0,0,0
7/30/1961,,85,65,0,0,0
7/31/1961,,86,65,0,0,0
8/1/1961,,86,62,0,0,0
8/2/1961,,90,60,0,0,0
8/3/1961,,90,62,0,0,0
8/4/1961,,95,68,0.13,0,0
8/5/1961,,95,67,0,0,0
8/6/1961,,91,68,0,0,0
8/7/1961,,92,67,0,0,0
8/8/1961,,89,64,0,0,0
8/9/1961,,83,64,0,0,0
8/10/1961,,85,65,0,0,0
8/11/1961,,91,63,0,0,0
8/12/1961,,87,61,0,0,0
8/13/1961,,84,65,0,0,0
8/14/1961,,82,65,0,0,0
8/15/1961,,79,64,0,0,0
8/16/1961,,86,63,0,0,0
8/17/1961,,87,62,0,0,0
8/18/1961,,85,62,0,0,0
8/19/1961,,90,67,0,0,0
8/20/1961,,90,68,0,0,0
8/21/1961,,95,68,0,0,0
8/22/1961,,92,68,0,0,0
8/23/1961,,86,66,0,0,0
8/24/1961,,86,63,0,0,0
8/25/1961,,88,60,0,0,0
8/26/1961,,89,63,0,0,0
8/27/1961,,84,61,0,0,0
8/28/1961,,83,62,0,0,0
8/29/1961,,81,60,0,0,0
8/30/1961,,83,59,0,0,0
8/31/1961,,83,60,0,0,0
9/1/1961,,91,55,0,0,0
9/2/1961,,,62,0,0,0
9/3/1961,,97,54,0,0,0
9/4/1961,,103,53,0,0,0
9/5/1961,,97,54,0,0,0
9/6/1961,,93,54,0,0,0
9/7/1961,,,63,0,0,0
9/8/1961,,77,62,0,0,0
9/9/1961,,84,49,0,0,0
9/10/1961,,95,52,0,0,0
9/11/1961,,95,60,0,0,0
9/12/1961,,90,62,0,0,0
9/13/1961,,82,62,0,0,0
9/14/1961,,80,65,0,0,0
9/15/1961,,81,60,0,0,0
9/16/1961,,77,63,0,0,0
9/17/1961,,78,63,0,0,0
9/18/1961,,76,54,0,0,0
9/19/1961,,76,56,0,0,0
9/20/1961,,76,64,0,0,0
9/21/1961,,68,62,0,0,0
9/22/1961,,69,62,0,0,0
9/23/1961,,75,48,0,0,0
9/24/1961,,83,50,0,0,0
9/25/1961,,86,51,0,0,0
9/26/1961,,87,51,0,0,0
9/27/1961,,94,54,0,0,0
9/28/1961,,91,52,0,0,0
9/29/1961,,83,51,0,0,0
9/30/1961,,83,55,0,0,0
10/1/1961,,82,53,0,0,0
10/2/1961,,91,52,0,0,0
10/3/1961,,97,51,0,0,0
10/4/1961,,89,54,0,0,0
10/5/1961,,,52,0,0,0
10/6/1961,,80,59,0,0,0
10/7/1961,,76,61,0,0,0
10/8/1961,,,55,0.36,0,0
10/9/1961,,70,43,0,0,0
10/10/1961,,75,43,0,0,0
10/11/1961,,77,46,0,0,0
10/12/1961,,85,45,0,0,0
10/13/1961,,96,49,0,0,0
10/14/1961,,103,54,0,0,0
10/15/1961,,103,68,0,0,0
10/16/1961,,97,58,0,0,0
10/17/1961,,88,59,0,0,0
10/18/1961,,81,60,0,0,0
10/19/1961,,80,56,0,0,0
10/20/1961,,75,59,0,0,0
10/21/1961,,73,56,0,0,0
10/22/1961,,74,54,0,0,0
10/23/1961,,75,47,0,0,0
10/24/1961,,79,43,0,0,0
10/25/1961,,85,42,0,0,0
10/26/1961,,75,48,0,0,0
10/27/1961,,73,52,0,0,0
10/28/1961,,68,55,0,0,0
10/29/1961,,70,41,0,0,0
10/30/1961,,65,41,0,0,0
10/31/1961,,68,39,0,0,0
11/1/1961,,66,50,0,0,0
11/2/1961,,68,55,0.04,0,0
11/3/1961,,75,40,0,0,0
11/4/1961,,79,46,0,0,0
11/5/1961,,89,43,0,0,0
11/6/1961,,83,57,0,0,0
11/7/1961,,85,51,0,0,0
11/8/1961,,85,47,0,0,0
11/9/1961,,79,45,0,0,0
11/10/1961,,73,49,0,0,0
11/11/1961,,71,49,0,0,0
11/12/1961,,78,41,0,0,0
11/13/1961,,73,44,0,0,0
11/14/1961,,75,37,0,0,0
11/15/1961,,68,35,0,0,0
11/16/1961,,63,52,0,0,0
11/17/1961,,68,41,0,0,0
11/18/1961,,66,39,0,0,0
11/19/1961,,65,35,0,0,0
11/20/1961,,61,42,0.06,0,0
11/21/1961,,61,50,0.3,0,0
11/22/1961,,69,34,0,0,0
11/23/1961,,71,35,0,0,0
11/24/1961,,66,38,0,0,0
11/25/1961,,61,48,0.13,0,0
11/26/1961,,68,52,0.37,0,0
11/27/1961,,69,45,0,0,0
11/28/1961,,75,40,0,0,0
11/29/1961,,68,45,0,0,0
11/30/1961,,67,54,0,0,0
12/1/1961,,71,43,0,0,0
12/2/1961,,61,53,0.69,0,0
12/3/1961,,60,49,0.06,0,0
12/4/1961,,65,39,0,0,0
12/5/1961,,70,36,0,0,0
12/6/1961,,67,36,0,0,0
12/7/1961,,70,41,0,0,0
12/8/1961,,67,38,0,0,0
12/9/1961,,61,45,0,0,0
12/10/1961,,58,42,0.01,0,0
